material_id,material,normalizado,categoria,unidad_bom,cantidad_bom,proveedor,producto,marca,unidad_comercial,contenido_comercial,cantidad_comercial_a_comprar,precio_comercial,precio_equiv,subtotal_real,sobrante,tipo_coincidencia,url,disponibilidad,fecha_consulta,metodo_extraccion,confianza,score_total,recomendado,observaciones
M021,Tubo PVC SAP 20 mm - C4,tubo pvc sap electrico 20 mm,ductos/tuberias,m,24.0,Promart,"Tubo PVC Plastisur 1/2"" x 3m Luz SAP",Plastisur,tubo,3.0,8.0,5.9,1.9666666666666668,47.2,0.0,comercial_convertida,https://www.promart.pe/tubo-pvc-plastisur-1-2-x-3m-luz-sap-162918/p,disponible (1189),2026-06-08T16:51:34-05:00,cache,0.88,0.8892,True,Extraido de endpoint publico VTEX de Promart; diametro coincide; diametro coincide
M021,Tubo PVC SAP 20 mm - C4,tubo pvc sap electrico 20 mm,ductos/tuberias,m,24.0,Promart,"Tubo PVC Plastisur 3/4"" x 3m Luz SAP",Plastisur,tubo,3.0,8.0,6.9,2.3000000000000003,55.2,0.0,equivalente_superior,https://www.promart.pe/tubo-pvc-plastisur-3-4-x-3m-luz-sap-162919/p,disponible (674),2026-06-08T16:51:34-05:00,cache,0.88,0.8135,False,"Extraido de endpoint publico VTEX de Promart; superior inmediato 20 -> 25, revisar; diametro difiere; superior inmediato permitido por regla; diametro difiere; superior inmediato permitido por regla"
M021,Tubo PVC SAP 20 mm - C4,tubo pvc sap electrico 20 mm,ductos/tuberias,m,24.0,Promart,"Tubo Luz SAP 1"" x 3m PVC Matusita Gris",Matusita,tubo,3.0,8.0,19.9,6.633333333333333,159.2,0.0,similar_pendiente_revision,https://www.promart.pe/tubo-luz-sap-1-x-3m-pvc-matusita-gris-29111/p,disponible (374),2026-06-08T16:51:34-05:00,cache,0.88,0.3752,False,Extraido de endpoint publico VTEX de Promart; diametro difiere; diametro difiere
M021,Tubo PVC SAP 20 mm - C4,tubo pvc sap electrico 20 mm,ductos/tuberias,m,24.0,Promart,"Tubo Luz SAP 1/2"" x 3m PVC Matusita Gris",Matusita,tubo,3.0,8.0,8.9,2.966666666666667,71.2,0.0,comercial_convertida,https://www.promart.pe/tubo-luz-sap-1-2-x-3m-pvc-matusita-gris-29109/p,disponible (1218),2026-06-08T16:51:34-05:00,cache,0.88,0.7261,False,Extraido de endpoint publico VTEX de Promart; diametro coincide; diametro coincide
M021,Tubo PVC SAP 20 mm - C4,tubo pvc sap electrico 20 mm,ductos/tuberias,m,24.0,Sodimac,"Tubo SAP PVC 1/2"" Eléctrico Plástica",PLASTICA,tubo,3.0,8.0,6.9,2.3000000000000003,55.2,0.0,comercial_convertida,https://www.falabella.com.pe/falabella-pe/product/115050362/Tubo-SAP-PVC-1-2-Electrico-Plastica,"{'homeDeliveryShipping': '', 'pickUpFromStoreShipping': '', 'internationalShipping': '', 'primeShipping': '', 'expressShipping': ''}",2026-06-08T16:51:38-05:00,cache,0.7,0.8081,False,Extraido de __NEXT_DATA__ del catalogo unificado Falabella; vendedor: SODIMAC; diametro coincide; diametro coincide
M021,Tubo PVC SAP 20 mm - C4,tubo pvc sap electrico 20 mm,ductos/tuberias,m,24.0,Sodimac,"Tubo SAP PVC 1/2"" Eléctrico",TIGRE,tubo,3.0,8.0,8.55,2.85,68.4,0.0,comercial_convertida,https://www.falabella.com.pe/falabella-pe/product/113534017/Tubo-SAP-PVC-1-2-Electrico,"{'homeDeliveryShipping': '', 'pickUpFromStoreShipping': '', 'internationalShipping': '', 'primeShipping': '', 'expressShipping': ''}",2026-06-08T16:51:38-05:00,cache,0.7,0.7299,False,Extraido de __NEXT_DATA__ del catalogo unificado Falabella; vendedor: SODIMAC; diametro coincide; diametro coincide
M021,Tubo PVC SAP 20 mm - C4,tubo pvc sap electrico 20 mm,ductos/tuberias,m,24.0,Sodimac,"Tubo SAP PVC 2"" Eléctrico",PAVCO,tubo,3.0,8.0,79.9,26.633333333333336,639.2,0.0,comercial_convertida,https://www.falabella.com.pe/falabella-pe/product/113539976/Tubo-SAP-PVC-2-Electrico-Pavco,"{'homeDeliveryShipping': '', 'pickUpFromStoreShipping': '', 'internationalShipping': '', 'primeShipping': '', 'expressShipping': ''}",2026-06-08T16:51:38-05:00,cache,0.7,0.2591,False,Extraido de __NEXT_DATA__ del catalogo unificado Falabella; vendedor: SODIMAC; diametro no visible; diametro no visible
M021,Tubo PVC SAP 20 mm - C4,tubo pvc sap electrico 20 mm,ductos/tuberias,m,24.0,Sodimac,"Tubo SAP PVC 3/4"" Eléctrico Plástica",PLASTICA,tubo,3.0,8.0,11.5,3.8333333333333335,92.0,0.0,equivalente_superior,https://www.falabella.com.pe/falabella-pe/product/114765488/Tubo-SAP-PVC-3-4-Electrico-Plastica,"{'homeDeliveryShipping': '', 'pickUpFromStoreShipping': '', 'internationalShipping': '', 'primeShipping': '', 'expressShipping': ''}",2026-06-08T16:51:38-05:00,cache,0.7,0.6095,False,"Extraido de __NEXT_DATA__ del catalogo unificado Falabella; vendedor: SODIMAC; superior inmediato 20 -> 25, revisar; diametro difiere; superior inmediato permitido por regla; diametro difiere; superior inmediato permitido por regla"
M021,Tubo PVC SAP 20 mm - C4,tubo pvc sap electrico 20 mm,ductos/tuberias,m,24.0,Sodimac,"Tubo SAP PVC 1"" Eléctrico",PLASTICA,tubo,3.0,8.0,17.51,5.836666666666667,140.08,0.0,similar_pendiente_revision,https://www.falabella.com.pe/falabella-pe/product/113527353/Tubo-SAP-PVC-1-Electrico,"{'homeDeliveryShipping': '', 'pickUpFromStoreShipping': '', 'internationalShipping': '', 'primeShipping': '', 'expressShipping': ''}",2026-06-08T16:51:38-05:00,cache,0.7,0.3828,False,Extraido de __NEXT_DATA__ del catalogo unificado Falabella; vendedor: SODIMAC; diametro difiere; diametro difiere
M021,Tubo PVC SAP 20 mm - C4,tubo pvc sap electrico 20 mm,ductos/tuberias,m,24.0,Maestro,"Tubo SAP PVC 1/2"" Eléctrico Plástica",,tubo,3.0,8.0,6.9,2.3000000000000003,55.2,0.0,comercial_convertida,https://www.falabella.com.pe/falabella-pe/search?Ntt=tubo+pvc+sap+electrico+20+mm,no especificada,2026-06-08T16:51:51-05:00,cache,0.65,0.8073,False,Extraido con selectores HTML; diametro coincide; diametro coincide
M021,Tubo PVC SAP 20 mm - C4,tubo pvc sap electrico 20 mm,ductos/tuberias,m,24.0,Maestro,"Tubo SAP PVC 1/2"" Eléctrico",,tubo,3.0,8.0,8.55,2.85,68.4,0.0,comercial_convertida,https://www.falabella.com.pe/falabella-pe/search?Ntt=tubo+pvc+sap+electrico+20+mm,no especificada,2026-06-08T16:51:51-05:00,cache,0.65,0.7267,False,Extraido con selectores HTML; diametro coincide; diametro coincide
M021,Tubo PVC SAP 20 mm - C4,tubo pvc sap electrico 20 mm,ductos/tuberias,m,24.0,Maestro,"Tubo SAP PVC 2"" Eléctrico",,tubo,3.0,8.0,79.9,26.633333333333336,639.2,0.0,comercial_convertida,https://www.falabella.com.pe/falabella-pe/search?Ntt=tubo+pvc+sap+electrico+20+mm,no especificada,2026-06-08T16:51:51-05:00,cache,0.65,0.2563,False,Extraido con selectores HTML; diametro no visible; diametro no visible
M021,Tubo PVC SAP 20 mm - C4,tubo pvc sap electrico 20 mm,ductos/tuberias,m,24.0,Maestro,"Tubo SAP PVC 3/4"" Eléctrico Plástica",,tubo,3.0,8.0,11.5,3.8333333333333335,92.0,0.0,equivalente_superior,https://www.falabella.com.pe/falabella-pe/search?Ntt=tubo+pvc+sap+electrico+20+mm,no especificada,2026-06-08T16:51:51-05:00,cache,0.65,0.6035,False,"Extraido con selectores HTML; superior inmediato 20 -> 25, revisar; diametro difiere; superior inmediato permitido por regla; diametro difiere; superior inmediato permitido por regla"
M021,Tubo PVC SAP 20 mm - C4,tubo pvc sap electrico 20 mm,ductos/tuberias,m,24.0,Maestro,"Tubo SAP PVC 1"" Eléctrico",,tubo,3.0,8.0,17.51,5.836666666666667,140.08,0.0,similar_pendiente_revision,https://www.falabella.com.pe/falabella-pe/search?Ntt=tubo+pvc+sap+electrico+20+mm,no especificada,2026-06-08T16:51:51-05:00,cache,0.65,0.3828,False,Extraido con selectores HTML; diametro difiere; diametro difiere
M021,Tubo PVC SAP 20 mm - C4,tubo pvc sap electrico 20 mm,ductos/tuberias,m,24.0,Mercado Libre,,,,1.0,,,,,0.0,comercial_convertida,https://listado.mercadolibre.com.pe/tubo-pvc-sap-electrico-20-mm,no extraido,2026-06-08T16:51:58-05:00,cache,0.05,0.093,False,Mercado Libre mostro verificacion de trafico; se conserva el enlace de busqueda y no se intento omitir el bloqueo.; diametro no visible; diametro no visible
M022,ITM 2P-10A - C4,interruptor termomagnetico 2 polos 10A,interruptores termomagneticos,und,1.0,Promart,Tablero Empotrable de PVC 12 Polos con Tapa TKL,Tkl,unidad,1.0,1.0,40.9,40.9,40.9,0.0,similar_pendiente_revision,https://www.promart.pe/tablero-empotrable-pvc-de-12-polos-con-tapa/p,disponible (52),2026-06-08T16:51:59-05:00,cache,0.88,0.3222,False,Extraido de endpoint publico VTEX de Promart; amperaje no visible; polos no visible; categoria dudosa: tableros electricos; amperaje no visible; polos no visible; categoria dudosa: tableros electricos
M022,ITM 2P-10A - C4,interruptor termomagnetico 2 polos 10A,interruptores termomagneticos,und,1.0,Promart,Interruptor Termomagnético 2x32A 220V-10KA Bticino,Bticino,unidad,1.0,1.0,42.9,42.9,42.9,0.0,similar_pendiente_revision,https://www.promart.pe/interruptor-termomagnetico-2x32-a-220v-10ka-btdin-17198/p,disponible (948),2026-06-08T16:51:59-05:00,cache,0.88,0.3894,False,Extraido de endpoint publico VTEX de Promart; amperaje no visible; polos no visible; amperaje no visible; polos no visible
M022,ITM 2P-10A - C4,interruptor termomagnetico 2 polos 10A,interruptores termomagneticos,und,1.0,Promart,Tablero Adosable Volt 2 Polos con Puerta de Poliestireno y Policarbonato Transparente,Volt,unidad,1.0,1.0,9.9,9.9,9.9,0.0,similar_pendiente_revision,https://www.promart.pe/tablero-2-polos-adosable-c-puerta/p,disponible (299),2026-06-08T16:51:59-05:00,cache,0.88,0.3436,False,Extraido de endpoint publico VTEX de Promart; amperaje no visible; polos coincide; categoria dudosa: tableros electricos; precio fuera de rango referencial; amperaje no visible; polos coincide; categoria dudosa: tableros electricos; precio fuera de rango referencial
M022,ITM 2P-10A - C4,interruptor termomagnetico 2 polos 10A,interruptores termomagneticos,und,1.0,Promart,Interruptor Termomagnético Sica 32A + Tablero 2 Polos Blanco,Sica,unidad,1.0,1.0,37.9,37.9,37.9,0.0,similar_pendiente_revision,https://www.promart.pe/interruptor-termomagnetico-sica-32a-tablero-2-polos/p,disponible (54),2026-06-08T16:51:59-05:00,cache,0.88,0.4833,False,Extraido de endpoint publico VTEX de Promart; amperaje difiere; polos coincide; amperaje difiere; polos coincide
M022,ITM 2P-10A - C4,interruptor termomagnetico 2 polos 10A,interruptores termomagneticos,und,1.0,Promart,Interruptor Termomagnetico Ge 2x16a + Tableros 2 Polos General Electric,General Electric,unidad,1.0,1.0,35.9,35.9,35.9,0.0,similar_pendiente_revision,https://www.promart.pe/interruptor-termomagnetico-ge-2x16a-tableros-2-polos-general-electric-171406/p,disponible (7),2026-06-08T16:51:59-05:00,cache,0.88,0.4866,False,Extraido de endpoint publico VTEX de Promart; amperaje no visible; polos coincide; amperaje no visible; polos coincide
M022,ITM 2P-10A - C4,interruptor termomagnetico 2 polos 10A,interruptores termomagneticos,und,1.0,Sodimac,Interruptor Termomagnético 2x10A,HALUX,unidad,1.0,1.0,19.9,19.9,19.9,0.0,similar_pendiente_revision,https://www.falabella.com.pe/falabella-pe/product/113527869/interruptor-termomagnetico-2x10a,"{'homeDeliveryShipping': '', 'pickUpFromStoreShipping': '', 'internationalShipping': '', 'primeShipping': '', 'expressShipping': ''}",2026-06-08T16:52:03-05:00,cache,0.7,0.4972,False,Extraido de __NEXT_DATA__ del catalogo unificado Falabella; vendedor: SODIMAC; amperaje no visible; polos no visible; amperaje no visible; polos no visible
M022,ITM 2P-10A - C4,interruptor termomagnetico 2 polos 10A,interruptores termomagneticos,und,1.0,Sodimac,Interruptor Termomagnético 2x10A GE,GENERAL ELECTRIC,unidad,1.0,1.0,43.9,43.9,43.9,0.0,similar_pendiente_revision,https://www.falabella.com.pe/falabella-pe/product/113527405/interruptor-termomagnetico-2x10a-ge,"{'homeDeliveryShipping': '', 'pickUpFromStoreShipping': '', 'internationalShipping': '', 'primeShipping': '', 'expressShipping': ''}",2026-06-08T16:52:03-05:00,cache,0.7,0.3458,False,Extraido de __NEXT_DATA__ del catalogo unificado Falabella; vendedor: SODIMAC; amperaje no visible; polos no visible; amperaje no visible; polos no visible
M022,ITM 2P-10A - C4,interruptor termomagnetico 2 polos 10A,interruptores termomagneticos,und,1.0,Sodimac,Interruptor Termomagnético 2X10A,LEGRAND,unidad,1.0,1.0,32.9,32.9,32.9,0.0,similar_pendiente_revision,https://www.falabella.com.pe/falabella-pe/product/113540115/Interruptor-Termomagnetico-2X10A-Legrand,"{'homeDeliveryShipping': '', 'pickUpFromStoreShipping': '', 'internationalShipping': '', 'primeShipping': '', 'expressShipping': ''}",2026-06-08T16:52:03-05:00,cache,0.7,0.3964,False,Extraido de __NEXT_DATA__ del catalogo unificado Falabella; vendedor: SODIMAC; amperaje no visible; polos no visible; amperaje no visible; polos no visible
M022,ITM 2P-10A - C4,interruptor termomagnetico 2 polos 10A,interruptores termomagneticos,und,1.0,Sodimac,Interruptor Termomagnético 2x10A,BTICINO,unidad,1.0,1.0,44.9,44.9,44.9,0.0,similar_pendiente_revision,https://www.falabella.com.pe/falabella-pe/product/113527719/interruptor-termomagnetico-2x10a-bticino,"{'homeDeliveryShipping': '', 'pickUpFromStoreShipping': '', 'internationalShipping': '', 'primeShipping': '', 'expressShipping': ''}",2026-06-08T16:52:03-05:00,cache,0.7,0.3562,False,Extraido de __NEXT_DATA__ del catalogo unificado Falabella; vendedor: SODIMAC; amperaje no visible; polos no visible; amperaje no visible; polos no visible
M022,ITM 2P-10A - C4,interruptor termomagnetico 2 polos 10A,interruptores termomagneticos,und,1.0,Sodimac,Interruptor Termomagnético 2x10A,SICA,unidad,1.0,1.0,27.9,27.9,27.9,0.0,similar_pendiente_revision,https://www.falabella.com.pe/falabella-pe/product/113527809/interruptor-termomagnetico-2x10a-sica,"{'homeDeliveryShipping': '', 'pickUpFromStoreShipping': '', 'internationalShipping': '', 'primeShipping': '', 'expressShipping': ''}",2026-06-08T16:52:03-05:00,cache,0.7,0.4272,False,Extraido de __NEXT_DATA__ del catalogo unificado Falabella; vendedor: SODIMAC; amperaje no visible; polos no visible; amperaje no visible; polos no visible
M022,ITM 2P-10A - C4,interruptor termomagnetico 2 polos 10A,interruptores termomagneticos,und,1.0,Maestro,Interruptor Termomagnético 2x10A,,unidad,1.0,1.0,19.9,19.9,19.9,0.0,similar_pendiente_revision,https://www.falabella.com.pe/falabella-pe/search?Ntt=interruptor+termomagnetico+2+polos+10A,no especificada,2026-06-08T16:52:14-05:00,cache,0.65,0.4959,False,Extraido con selectores HTML; amperaje no visible; polos no visible; amperaje no visible; polos no visible
M022,ITM 2P-10A - C4,interruptor termomagnetico 2 polos 10A,interruptores termomagneticos,und,1.0,Maestro,INTERRUPTOR TERMOMAGNETICO 2P 10A 10KA 230V IK60N Schneider,Schneider,unidad,1.0,1.0,101.29,101.29,101.29,0.0,exacta,https://www.falabella.com.pe/falabella-pe/search?Ntt=interruptor+termomagnetico+2+polos+10A,no especificada,2026-06-08T16:52:14-05:00,cache,0.65,0.3875,False,Extraido con selectores HTML; amperaje coincide; polos coincide; amperaje coincide; polos coincide
M022,ITM 2P-10A - C4,interruptor termomagnetico 2 polos 10A,interruptores termomagneticos,und,1.0,Maestro,INTERRUPTOR TERMOMAGNETICO 2P 10A 10KA 230V Easy9 Schneider,Schneider,unidad,1.0,1.0,46.53,46.53,46.53,0.0,exacta,https://www.falabella.com.pe/falabella-pe/search?Ntt=interruptor+termomagnetico+2+polos+10A,no especificada,2026-06-08T16:52:14-05:00,cache,0.65,0.4478,False,Extraido con selectores HTML; amperaje coincide; polos coincide; amperaje coincide; polos coincide
M022,ITM 2P-10A - C4,interruptor termomagnetico 2 polos 10A,interruptores termomagneticos,und,1.0,Maestro,Interruptor Termomagnético 2x10A GE,,unidad,1.0,1.0,43.9,43.9,43.9,0.0,similar_pendiente_revision,https://www.falabella.com.pe/falabella-pe/search?Ntt=interruptor+termomagnetico+2+polos+10A,no especificada,2026-06-08T16:52:14-05:00,cache,0.65,0.3593,False,Extraido con selectores HTML; amperaje no visible; polos no visible; amperaje no visible; polos no visible
M022,ITM 2P-10A - C4,interruptor termomagnetico 2 polos 10A,interruptores termomagneticos,und,1.0,Maestro,INTERRUPTOR TERMOMAGNETICO 2P 10A 10KA 415V,,unidad,1.0,1.0,38.99,38.99,38.99,0.0,exacta,https://www.falabella.com.pe/falabella-pe/search?Ntt=interruptor+termomagnetico+2+polos+10A,no especificada,2026-06-08T16:52:14-05:00,cache,0.65,0.4616,True,Extraido con selectores HTML; amperaje coincide; polos coincide; amperaje coincide; polos coincide
M022,ITM 2P-10A - C4,interruptor termomagnetico 2 polos 10A,interruptores termomagneticos,und,1.0,Mercado Libre,,,,1.0,,,,,0.0,exacta,https://listado.mercadolibre.com.pe/interruptor-termomagnetico-2-polos-10A,no extraido,2026-06-08T16:52:14-05:00,cache,0.05,0.093,False,Mercado Libre mostro verificacion de trafico; se conserva el enlace de busqueda y no se intento omitir el bloqueo.; amperaje no visible; polos no visible; amperaje no visible; polos no visible
M023,Caja rectangular/octogonal - C4,caja electrica rectangular octogonal,cajas electricas,und,7.0,Promart,Spot LED para Caja Octogonal 9W Luz Fría/Cálida/Día Lightech,Lightech,unidad,1.0,7.0,24.9,24.9,174.29999999999998,0.0,similar_pendiente_revision,https://www.promart.pe/spot-emp-led-p-caja-octogonal-9w-blanco-lc/p,disponible (277),2026-06-08T14:48:44-05:00,cache,0.88,0.3756,False,Extraido de endpoint publico VTEX de Promart; sin specs criticas detectadas; sin specs criticas detectadas
M023,Caja rectangular/octogonal - C4,caja electrica rectangular octogonal,cajas electricas,und,7.0,Promart,Spot LED Gz Ligthing Caja Octogonal 10W Luz Cálida,Gz Ligthing,unidad,1.0,7.0,30.9,30.9,216.29999999999998,0.0,similar_pendiente_revision,https://www.promart.pe/spot-led-gz-ligthing-caja-octogonal-10w-luz-calida-160356/p,disponible (10),2026-06-08T14:48:44-05:00,cache,0.88,0.37,False,Extraido de endpoint publico VTEX de Promart; sin specs criticas detectadas; sin specs criticas detectadas
M023,Caja rectangular/octogonal - C4,caja electrica rectangular octogonal,cajas electricas,und,7.0,Promart,Spot LED Gz Ligthing Caja Octogonal 10W Luz Fría,Gz Ligthing,unidad,1.0,7.0,30.9,30.9,216.29999999999998,0.0,similar_pendiente_revision,https://www.promart.pe/spot-led-gz-ligthing-caja-octogonal-10w-luz-fria-160358/p,disponible (10),2026-06-08T14:48:44-05:00,cache,0.88,0.3681,False,Extraido de endpoint publico VTEX de Promart; sin specs criticas detectadas; sin specs criticas detectadas
M023,Caja rectangular/octogonal - C4,caja electrica rectangular octogonal,cajas electricas,und,7.0,Promart,Spot LED Gz Ligthing Caja Octogonal 8W Luz Fría,Gz Ligthing,unidad,1.0,7.0,28.9,28.9,202.29999999999998,0.0,similar_pendiente_revision,https://www.promart.pe/spot-led-gz-ligthing-caja-octogonal-8w-luz-fria-160354/p,disponible (10),2026-06-08T14:48:44-05:00,cache,0.88,0.3705,False,Extraido de endpoint publico VTEX de Promart; sin specs criticas detectadas; sin specs criticas detectadas
M023,Caja rectangular/octogonal - C4,caja electrica rectangular octogonal,cajas electricas,und,7.0,Promart,Spot LED Gz Ligthing Caja Octogonal 8W Luz Cálida,Gz Ligthing,unidad,1.0,7.0,28.9,28.9,202.29999999999998,0.0,similar_pendiente_revision,https://www.promart.pe/spot-led-gz-ligthing-caja-octogonal-8w-luz-calida-160351/p,disponible (10),2026-06-08T14:48:44-05:00,cache,0.88,0.3724,False,Extraido de endpoint publico VTEX de Promart; sin specs criticas detectadas; sin specs criticas detectadas
M023,Caja rectangular/octogonal - C4,caja electrica rectangular octogonal,cajas electricas,und,7.0,Sodimac,Caja Octogonal Sel,PLASTICA,unidad,1.0,7.0,1.5,1.5,10.5,0.0,similar_pendiente_revision,https://www.falabella.com.pe/falabella-pe/product/114604252/Caja-Octogonal-Sel-Plastica,"{'homeDeliveryShipping': '', 'pickUpFromStoreShipping': '', 'internationalShipping': '', 'primeShipping': '', 'expressShipping': ''}",2026-06-08T17:02:11-05:00,cache,0.7,0.8205,False,Extraido de __NEXT_DATA__ del catalogo unificado Falabella; vendedor: SODIMAC; sin specs criticas detectadas; sin specs criticas detectadas
M023,Caja rectangular/octogonal - C4,caja electrica rectangular octogonal,cajas electricas,und,7.0,Sodimac,Caja Octogonal 4X4,,unidad,1.0,7.0,1.9,1.9,13.299999999999999,0.0,similar_pendiente_revision,https://www.falabella.com.pe/falabella-pe/product/114598611/Caja-Octogonal-4X4,"{'homeDeliveryShipping': '', 'pickUpFromStoreShipping': '', 'internationalShipping': '', 'primeShipping': '', 'expressShipping': ''}",2026-06-08T17:02:11-05:00,cache,0.7,0.711,False,Extraido de __NEXT_DATA__ del catalogo unificado Falabella; vendedor: SODIMAC; sin specs criticas detectadas; sin specs criticas detectadas
M023,Caja rectangular/octogonal - C4,caja electrica rectangular octogonal,cajas electricas,und,7.0,Sodimac,"Caja de Pase Octagonal 3/4""",JORMEN,paquete,1.0,7.0,6.9,6.9,48.300000000000004,0.0,similar_pendiente_revision,https://www.falabella.com.pe/falabella-pe/product/115005985/Caja-de-Pase-Octagonal-3-4-,"{'homeDeliveryShipping': '', 'pickUpFromStoreShipping': '', 'internationalShipping': '', 'primeShipping': '', 'expressShipping': ''}",2026-06-08T17:02:11-05:00,cache,0.7,0.4189,False,Extraido de __NEXT_DATA__ del catalogo unificado Falabella; vendedor: SODIMAC; sin specs criticas detectadas; sin specs criticas detectadas
M023,Caja rectangular/octogonal - C4,caja electrica rectangular octogonal,cajas electricas,und,7.0,Sodimac,"Caja de Pase Octogonal PVC 3/4""",TIGRE,paquete,1.0,7.0,1.9,1.9,13.299999999999999,0.0,similar_pendiente_revision,https://www.falabella.com.pe/falabella-pe/product/113522226/Caja-de-Pase-Octogonal-PVC-3-4-,"{'homeDeliveryShipping': '', 'pickUpFromStoreShipping': '', 'internationalShipping': '', 'primeShipping': '', 'expressShipping': ''}",2026-06-08T17:02:11-05:00,cache,0.7,0.7028,False,Extraido de __NEXT_DATA__ del catalogo unificado Falabella; vendedor: SODIMAC; sin specs criticas detectadas; sin specs criticas detectadas
M023,Caja rectangular/octogonal - C4,caja electrica rectangular octogonal,cajas electricas,und,7.0,Sodimac,"Caja de Pase Octogonal PVC 3/4""",PAVCO,,1.0,,,,,0.0,similar_pendiente_revision,https://www.falabella.com.pe/falabella-pe/product/113532014/Caja-de-paso-octogonal-3-4-Pavco-PVC,"{'homeDeliveryShipping': '', 'pickUpFromStoreShipping': '', 'internationalShipping': '', 'primeShipping': '', 'expressShipping': ''}",2026-06-08T17:02:11-05:00,cache,0.45,0.308,False,Extraido de __NEXT_DATA__ del catalogo unificado Falabella; vendedor: SODIMAC; sin specs criticas detectadas; sin specs criticas detectadas
M023,Caja rectangular/octogonal - C4,caja electrica rectangular octogonal,cajas electricas,und,7.0,Maestro,Caja Octogonal Sel,,unidad,1.0,7.0,1.5,1.5,10.5,0.0,similar_pendiente_revision,https://www.falabella.com.pe/falabella-pe/search?Ntt=caja+electrica+rectangular+octogonal,no especificada,2026-06-08T17:02:21-05:00,cache,0.65,0.8253,False,Extraido con selectores HTML; sin specs criticas detectadas; sin specs criticas detectadas
M023,Caja rectangular/octogonal - C4,caja electrica rectangular octogonal,cajas electricas,und,7.0,Maestro,Caja Octogonal 4X4,,unidad,1.0,7.0,1.9,1.9,13.299999999999999,0.0,similar_pendiente_revision,https://www.falabella.com.pe/falabella-pe/search?Ntt=caja+electrica+rectangular+octogonal,no especificada,2026-06-08T17:02:21-05:00,cache,0.65,0.705,False,Extraido con selectores HTML; sin specs criticas detectadas; sin specs criticas detectadas
M023,Caja rectangular/octogonal - C4,caja electrica rectangular octogonal,cajas electricas,und,7.0,Maestro,"Caja de Pase Octagonal 3/4""",,paquete,1.0,7.0,6.9,6.9,48.300000000000004,0.0,similar_pendiente_revision,https://www.falabella.com.pe/falabella-pe/search?Ntt=caja+electrica+rectangular+octogonal,no especificada,2026-06-08T17:02:21-05:00,cache,0.65,0.4189,False,Extraido con selectores HTML; sin specs criticas detectadas; sin specs criticas detectadas
M023,Caja rectangular/octogonal - C4,caja electrica rectangular octogonal,cajas electricas,und,7.0,Maestro,"Caja de Pase Octogonal PVC 3/4""",,paquete,1.0,7.0,1.9,1.9,13.299999999999999,0.0,similar_pendiente_revision,https://www.falabella.com.pe/falabella-pe/search?Ntt=caja+electrica+rectangular+octogonal,no especificada,2026-06-08T17:02:21-05:00,cache,0.65,0.7014,False,Extraido con selectores HTML; sin specs criticas detectadas; sin specs criticas detectadas
M023,Caja rectangular/octogonal - C4,caja electrica rectangular octogonal,cajas electricas,und,7.0,Maestro,CAJA DE PASE OCTOGONAL PVC 3/4 X 10UNID,,paquete,10.0,1.0,13.0,1.3,13.0,3.0,similar_pendiente_revision,https://www.falabella.com.pe/falabella-pe/search?Ntt=caja+electrica+rectangular+octogonal,no especificada,2026-06-08T17:02:21-05:00,cache,0.65,0.6649,False,Extraido con selectores HTML; sin specs criticas detectadas; sin specs criticas detectadas
M023,Caja rectangular/octogonal - C4,caja electrica rectangular octogonal,cajas electricas,und,7.0,Mercado Libre,,,,1.0,,,,,0.0,exacta,https://listado.mercadolibre.com.pe/caja-electrica-rectangular-octogonal,no extraido,2026-06-08T17:02:23-05:00,cache,0.05,0.093,False,Mercado Libre mostro verificacion de trafico; se conserva el enlace de busqueda y no se intento omitir el bloqueo.; sin specs criticas detectadas; sin specs criticas detectadas
M024,Cable TW THW 2.5 mm2 - C5,cable electrico thw 2.5 mm2 cobre,cables,m,55.0,Promart,Cable THW90 450/750 V 12 AWG Celsa Rojo 100m,Celsa,rollo,100.0,1.0,275.0,2.75,275.0,45.0,similar_pendiente_revision,https://www.promart.pe/cable-thw-90-450-750-v-12-awg-rojo/p,disponible (146),2026-06-08T16:51:29-05:00,cache,0.88,0.6088,False,Extraido de endpoint publico VTEX de Promart; Seccion superior inmediata sugerida por falta de stock exacto. Requiere revision tecnica.; seccion no visible; seccion no visible
M024,Cable TW THW 2.5 mm2 - C5,cable electrico thw 2.5 mm2 cobre,cables,m,55.0,Promart,Cable THW-90 450/750 V 12 AWG Celsa Azul 100m,Celsa,rollo,100.0,1.0,275.0,2.75,275.0,45.0,similar_pendiente_revision,https://www.promart.pe/cable-thw-90-450-750-v-12-awg-azul/p,disponible (106),2026-06-08T16:51:29-05:00,cache,0.88,0.6048,False,Extraido de endpoint publico VTEX de Promart; Seccion superior inmediata sugerida por falta de stock exacto. Requiere revision tecnica.; seccion no visible; seccion no visible
M024,Cable TW THW 2.5 mm2 - C5,cable electrico thw 2.5 mm2 cobre,cables,m,55.0,Promart,Cable THW-90 450/750 V 12 AWG Celsa Blanco 100m,Celsa,rollo,100.0,1.0,275.0,2.75,275.0,45.0,similar_pendiente_revision,https://www.promart.pe/cable-thw-90-450-750-v-12-awg-blanco/p,disponible (65),2026-06-08T16:51:29-05:00,cache,0.88,0.6071,False,Extraido de endpoint publico VTEX de Promart; Seccion superior inmediata sugerida por falta de stock exacto. Requiere revision tecnica.; seccion no visible; seccion no visible
